Concept nr.	Concept	Set	Standard Transcription	List ID	Code	Comment	Stem	Confirmed	Source	Mediator	Add	cognate
93	the paint	93 - 8	шир	29	Darvag4	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	29	Darvag4	CONFIRMED	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	31	Darvag5	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	32	Darvag6	NA	8	NA	NA	NA	TRUE	NA
93	the paint	93 - 8	шир	45	Gelmets1	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	46	Gelmets2	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	68	Khlyut3	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	šir	96	Meshabash1	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	98	Mikik1	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	134	Yersi2	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	135	Yersi3	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	162	Kurdul1	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	164	Kurdul3	confirmed	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	165	Fiy1	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	166	Fiy2	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	167	Gdym1	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 8	шир	168	Gdym2	NA	8	NA	NA	NA	NA	NA
93	the paint	93 - 12	лажбар	137	Zilo1	NA	12	NA	NA	NA	NA	NA
94	the paper	94 - 1	кагъаз	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
94	the paper	94 - 5	кагъар	154	Anchikh1	NA	5	NA	NA	NA	NA	NA
94	the paper	94 - 5	кагъар	155	Anchikh2	NA	5	NA	NA	NA	NA	NA
94	the paper	94 - 4	кагъат	156	Kvankhidatli1	NA	4	NA	NA	NA	NA	NA
95	the partridge	95 - 12	гъагъиба	113	Tad-Magitl1	NA	12	NA	NA	NA	NA	yes
95	the partridge	95 - 17	куропатка	26	Darvag1	NA	17	NA	NA	NA	NA	NA
95	the partridge	95 - 17	куропатка	29	Darvag4	NA	17	NA	NA	NA	NA	NA
95	the partridge	95 - 20	хъуьр	167	Gdym1	NA	20	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	45	Gelmets1	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	46	Gelmets2	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	47	Gelmets3	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	48	Ikhrek1	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	50	Ikhrek3	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	55	Karata3	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	137	Zilo1	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	142	Tlibisho1	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	гарох	154	Anchikh1	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	157	Tukita2	гьали - черный горох	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	159	Tukita4	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	160	Tukita5	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	162	Kurdul1	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 5	горох	173	Kina5	NA	5	NA	NA	NA	NA	NA
96	the pea	96 - 13	гьали	113	Tad-Magitl1	NA	13	NA	NA	NA	NA	yes
96	the pea	96 - 13	гьали	114	Tad-Magitl2	NA	13	NA	NA	NA	NA	yes
96	the pea	96 - 14	гьац1а	126	Tukita1	NA	14	NA	NA	NA	NA	yes
96	the pea	96 - 18	хар	66	Khlyut1	NA	18	NA	NA	NA	NA	NA
96	the pea	96 - 18	хар	67	Khlyut2	NA	18	NA	NA	NA	NA	NA
96	the pea	96 - 18	хар	68	Khlyut3	NA	18	NA	NA	NA	NA	NA
96	the pea	96 - 18	хар	69	Khlyut4	NA	18	NA	NA	NA	NA	NA
96	the pea	96 - 18	хар	70	Khlyut5	NA	18	NA	NA	NA	NA	NA
96	the pea	96 - 18	хар	102	Qax3	NA	18	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	8	Bezhta1	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	126	Tukita1	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	157	Tukita2	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	158	Tukita3	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	159	Tukita4	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	160	Tukita5	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 7	гени	161	Bezhta2	NA	7	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	48	Ikhrek1	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	49	Ikhrek2	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	50	Ikhrek3	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	51	Ikhrek4	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	81	Kiche1	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	82	Kiche2	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	112	Rutul1	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	169	Khnov1	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	171	Khnov3	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	172	Kina4	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	173	Kina5	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	174	Kina3a	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	175	Kina2a	NA	17	NA	NA	NA	NA	NA
97	the pear	97 - 17	хы1р	176	Kina1a	NA	17	NA	NA	NA	NA	NA
98	the pencil	98 - 1	къалам	8	Bezhta1	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалям	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалям	46	Gelmets2	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалям	47	Gelmets3	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалам	66	Khlyut1	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалам	69	Khlyut4	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалам	70	Khlyut5	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалям	99	Mikik2	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	къалам	161	Bezhta2	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалям	163	Kurdul2	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалям	164	Kurdul3	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалам	167	Gdym1	NA	1	NA	NA	NA	NA	NA
98	the pencil	98 - 1	кьалам	168	Gdym2	NA	1	NA	NA	NA	NA	NA
99	the pepper	99 - 4	иссиот	164	Kurdul3	NA	4	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	55	Karata3	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	68	Khlyut3	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	83	Kidero1	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	113	Tad-Magitl1	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	114	Tad-Magitl2	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	126	Tukita1	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	142	Tlibisho1	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	145	Tlibisho4	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	159	Tukita4	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	160	Tukita5	NA	6	NA	NA	NA	NA	NA
99	the pepper	99 - 6	перец	169	Khnov1	NA	6	NA	NA	NA	NA	NA
100	the pig	100 - 3	дунгъуз	165	Fiy1	ц1уьрнуьгъ поросенок	3	NA	NA	NA	NA	NA
100	the pig	100 - 3	дунгъуз	167	Gdym1	NA	3	NA	NA	NA	NA	NA
100	the pig	100 - 3	дунгъуз	168	Gdym2	NA	3	NA	NA	NA	NA	NA
100	the pig	100 - 7	болъон	156	Kvankhidatli1	NA	7	NA	NA	NA	NA	yes
100	the pig	100 - 8	вок	45	Gelmets1	NA	8	NA	NA	NA	NA	NA
100	the pig	100 - 8	вок	46	Gelmets2	NA	8	NA	NA	NA	NA	NA
100	the pig	100 - 8	вок	47	Gelmets3	NA	8	NA	NA	NA	NA	NA
100	the pig	100 - 8	вок	98	Mikik1	NA	8	NA	NA	NA	NA	NA
100	the pig	100 - 8	вок	99	Mikik2	NA	8	NA	NA	NA	NA	NA
100	the pig	100 - 8	вок	162	Kurdul1	NA	8	NA	NA	NA	NA	NA
100	the pig	100 - 8	вок	164	Kurdul3	confirmed, домашний	8	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	170	Khnov2	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къальян	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	хъалиян	48	Ikhrek1	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	81	Kiche1	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	82	Kiche2	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	99	Mikik2	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	хъалиян	158	Tukita3	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	хъалиян	159	Tukita4	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	172	Kina4	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	173	Kina5	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	174	Kina3a	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	къалиян	175	Kina2a	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 1	хъалиян	176	Kina1a	NA	1	NA	NA	NA	NA	NA
101	the pipe	101 - 9	трубка	26	Darvag1	NA	9	NA	NA	NA	NA	NA
101	the pipe	101 - 9	трубка	126	Tukita1	NA	9	NA	NA	NA	NA	NA
101	the pipe	101 - 9	трубка	137	Zilo1	NA	9	NA	NA	NA	NA	NA
102	the plum	102 - 20	кокон	160	Tukita5	NA	20	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	46	Gelmets2	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	47	Gelmets3	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	98	Mikik1	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	99	Mikik2	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	162	Kurdul1	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	163	Kurdul2	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 1	джиб	164	Kurdul3	NA	1	NA	NA	NA	NA	NA
103	the pocket	103 - 7	чанта	156	Kvankhidatli1	NA	7	NA	NA	NA	NA	NA
104	the poison	104 - 4	авгъу	99	Mikik2	NA	4	NA	NA	NA	NA	NA
104	the poison	104 - 8	яд	29	Darvag4	NA	8	NA	NA	NA	NA	NA
105	the price	105 - 1	багьа	113	Tad-Magitl1	NA	1	NA	NA	NA	NA	NA
105	the price	105 - 1	багьа	114	Tad-Magitl2	NA	1	NA	NA	NA	NA	NA
105	the price	105 - 1	багьа	156	Kvankhidatli1	NA	1	NA	NA	NA	NA	NA
105	the price	105 - 3	кьимат	46	Gelmets2	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьиймат	47	Gelmets3	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьимет	66	Khlyut1	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьимет	70	Khlyut5	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьиймат	164	Kurdul3	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьиймат	165	Fiy1	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьиймат	166	Fiy2	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьиймат	167	Gdym1	NA	3	NA	NA	NA	NA	NA
105	the price	105 - 3	кьимет	168	Gdym2	NA	3	NA	NA	NA	NA	NA
106	the prison	106 - 1	тюрьма	155	Anchikh2	NA	1	NA	NA	NA	NA	NA
106	the prison	106 - 1	тюрьма	162	Kurdul1	NA	1	NA	NA	NA	NA	NA
106	the prison	106 - 1	тюрьма	168	Gdym2	NA	1	NA	NA	NA	NA	NA
106	the prison	106 - 1	тюрьма	169	Khnov1	NA	1	NA	NA	NA	NA	NA
106	the prison	106 - 1	тюрьма	170	Khnov2	NA	1	NA	NA	NA	NA	NA
106	the prison	106 - 7	дустагъ	45	Gelmets1	NA	7	NA	NA	NA	NA	NA
106	the prison	106 - 7	дустагъ	98	Mikik1	NA	7	NA	NA	NA	NA	NA
106	the prison	106 - 7	дустагъ	99	Mikik2	NA	7	NA	NA	NA	NA	NA
106	the prison	106 - 13	зиндан	162	Kurdul1	NA	13	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	46	Gelmets2	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	66	Khlyut1	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	кабах	67	Khlyut2	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	68	Khlyut3	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	69	Khlyut4	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	70	Khlyut5	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	хъабахъ	85	Kidero3	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	хъабахъ	126	Tukita1	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	хъабахъ	157	Tukita2	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	хъабахъ	158	Tukita3	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	хъабахъ	159	Tukita4	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	хъабахъ	160	Tukita5	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	165	Fiy1	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	166	Fiy2	NA	5	NA	NA	NA	NA	NA
107	the pumpkin or squash	107 - 5	къабах	167	Gdym1	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	45	Gelmets1	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	47	Gelmets3	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	98	Mikik1	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	99	Mikik2	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	162	Kurdul1	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	163	Kurdul2	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	164	Kurdul3	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	165	Fiy1	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 5	марал	167	Gdym1	NA	5	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 17	рит1уч1	144	Tlibisho3	(с рогами) — чан	17	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 17	рит1уч1	145	Tlibisho4	NA	17	NA	NA	NA	NA	NA
108	the reindeer/caribou	108 - 20	чан	142	Tlibisho1	NA	20	NA	NA	NA	NA	NA
109	the rice	109 - 6	дюгю	169	Khnov1	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дюги	170	Khnov2	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дюгю	48	Ikhrek1	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьгуь	49	Ikhrek2	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дюгю	50	Ikhrek3	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дюгю	51	Ikhrek4	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьгуь	81	Kiche1	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьгуь	82	Kiche2	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дюгю	112	Rutul1	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьги	172	Kina4	дуьгуь, дуьгуь	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьги	173	Kina5	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьгуь	174	Kina3a	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьгуь	175	Kina2a	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 6	дуьгуь	176	Kina1a	NA	6	NA	NA	NA	NA	NA
109	the rice	109 - 7	пулав	83	Kidero1	NA	7	NA	NA	NA	NA	NA
109	the rice	109 - 7	пулав	84	Kidero2	NA	7	NA	NA	NA	NA	NA
109	the rice	109 - 7	пулав	85	Kidero3	NA	7	NA	NA	NA	NA	NA
109	the rice	109 - 7	пулав	137	Zilo1	NA	7	NA	NA	NA	NA	NA
109	the rice	109 - 7	пулав	138	Zilo2	NA	7	NA	NA	NA	NA	NA
109	the rice	109 - 7	пулав	156	Kvankhidatli1	сперва сказал пиринч	7	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	126	Tukita1	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	142	Tlibisho1	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	144	Tlibisho3	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	154	Anchikh1	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	157	Tukita2	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	158	Tukita3	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	159	Tukita4	NA	10	NA	NA	NA	NA	NA
109	the rice	109 - 10	рис	160	Tukita5	NA	10	NA	NA	NA	NA	NA
110	the ring	110 - 1	баргъич	154	Anchikh1	NA	1	NA	NA	NA	NA	NA
110	the ring	110 - 9	кольцо	84	Kidero2	NA	9	NA	NA	NA	NA	NA
110	the ring	110 - 9	кольцо	126	Tukita1	NA	9	NA	NA	NA	NA	NA
110	the ring	110 - 9	кольцо	160	Tukita5	NA	9	NA	NA	NA	NA	NA
111	the rope	111 - 21	муху	83	Kidero1	NA	21	NA	NA	NA	NA	NA
111	the rope	111 - 21	муху	84	Kidero2	NA	21	NA	NA	NA	NA	NA
111	the rope	111 - 21	муху	85	Kidero3	NA	21	NA	NA	NA	NA	NA
111	the rope	111 - 24	савали	8	Bezhta1	NA	24	NA	NA	NA	NA	NA
111	the rope	111 - 35	ч1ил	172	Kina4	несплетенная, гладкая	35	NA	NA	NA	NA	NA
111	the rope	111 - 35	ч1ил	173	Kina5	confirmed (плоская шпагат)	35	NA	NA	NA	NA	NA
112	the rosary	112 - 5	супгъан	135	Yersi3	NA	5	NA	NA	NA	NA	NA
112	the rosary	112 - 11	салават	8	Bezhta1	NA	11	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	45	Gelmets1	NA	2	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	46	Gelmets2	NA	2	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	47	Gelmets3	NA	2	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	99	Mikik2	NA	2	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	162	Kurdul1	NA	2	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	163	Kurdul2	NA	2	NA	NA	NA	NA	NA
113	the rust	113 - 2	пас	164	Kurdul3	hint?	2	NA	NA	NA	NA	NA
113	the rust	113 - 15	ржавчина	135	Yersi3	NA	15	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	45	Gelmets1	NA	5	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	47	Gelmets3	NA	5	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	98	Mikik1	NA	5	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	99	Mikik2	NA	5	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	162	Kurdul1	NA	5	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	163	Kurdul2	NA	5	NA	NA	NA	NA	NA
114	the sand	114 - 5	къум	164	Kurdul3	confirmed	5	NA	NA	NA	NA	NA
114	the sand	114 - 13	песок	29	Darvag4	NA	13	NA	NA	NA	NA	NA
114	the sand	114 - 13	песок	83	Kidero1	NA	13	NA	NA	NA	NA	NA
114	the sand	114 - 13	песок	84	Kidero2	NA	13	NA	NA	NA	NA	NA
114	the sand	114 - 13	песок	85	Kidero3	NA	13	NA	NA	NA	NA	NA
114	the sand	114 - 13	песок	154	Anchikh1	NA	13	NA	NA	NA	NA	NA
114	the sand	114 - 14	сали	113	Tad-Magitl1	NA	14	NA	NA	NA	NA	yes
114	the sand	114 - 14	сали	126	Tukita1	NA	14	NA	NA	NA	NA	yes
114	the sand	114 - 14	сали	157	Tukita2	NA	14	NA	NA	NA	NA	yes
114	the sand	114 - 14	сали	158	Tukita3	NA	14	NA	NA	NA	NA	yes
114	the sand	114 - 14	сали	159	Tukita4	NA	14	NA	NA	NA	NA	yes
114	the sand	114 - 14	сали	160	Tukita5	NA	14	NA	NA	NA	NA	yes
114	the sand	114 - 15	сец1	46	Gelmets2	NA	15	NA	NA	NA	NA	NA
116	the scar	116 - 1	анжи	137	Zilo1	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	анжи	138	Zilo2	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 10	шрам	29	Darvag4	NA	10	NA	NA	NA	NA	NA
116	the scar	116 - 10	шрам	135	Yersi3	NA	10	NA	NA	NA	NA	NA
116	the scar	116 - 10	шрам	169	Khnov1	NA	10	NA	NA	NA	NA	NA
116	the scar	116 - 22	ич	82	Kiche2	NA	22	NA	NA	NA	NA	NA
116	the scar	116 - 22	ич	174	Kina3a	NA	22	NA	NA	NA	NA	NA
116	the scar	116 - 23	лишан	69	Khlyut4	NA	23	NA	NA	NA	NA	NA
117	the school	117 - 6	мектеб	66	Khlyut1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мектеб	67	Khlyut2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мектеб	68	Khlyut3	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мектеб	69	Khlyut4	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	70	Khlyut5	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мактаб	98	Mikik1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мактаб	99	Mikik2	NA	6	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	81	Kiche1	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 16	хъандиро	138	Zilo2	NA	16	NA	NA	NA	NA	yes
120	the sea	120 - 2	дерье	45	Gelmets1	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерье	46	Gelmets2	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерье	47	Gelmets3	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерья	98	Mikik1	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерьягь	99	Mikik2	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерья	162	Kurdul1	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерья	163	Kurdul2	дерья подтвердил	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерья	164	Kurdul3	confirmed	2	NA	NA	NA	NA	NA
120	the sea	120 - 2	дерья	167	Gdym1	NA	2	NA	NA	NA	NA	NA
120	the sea	120 - 4	ралъа	113	Tad-Magitl1	NA	4	NA	NA	NA	NA	yes
120	the sea	120 - 10	море	55	Karata3	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	83	Kidero1	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	85	Kidero3	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	114	Tad-Magitl2	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	135	Yersi3	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	137	Zilo1	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	163	Kurdul2	NA	10	NA	NA	NA	NA	NA
120	the sea	120 - 10	море	164	Kurdul3	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	ахъ	45	Gelmets1	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	ахъ	46	Gelmets2	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	ахъ	47	Gelmets3	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	а1хъ	98	Mikik1	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	а1хъ	99	Mikik2	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	а1хъ	162	Kurdul1	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	а1хъ	163	Kurdul2	NA	10	NA	NA	NA	NA	NA
121	the shade or shadow	121 - 10	а1хъ	164	Kurdul3	NA	10	NA	NA	NA	NA	NA
122	the shop/store	122 - 1	дукан	46	Gelmets2	NA	1	NA	NA	NA	NA	NA
122	the shop/store	122 - 1	тукен	84	Kidero2	NA	1	NA	NA	NA	NA	NA
122	the shop/store	122 - 1	тукан	156	Kvankhidatli1	NA	1	NA	NA	NA	NA	NA
122	the shop/store	122 - 1	дукан	163	Kurdul2	NA	1	NA	NA	NA	NA	NA
122	the shop/store	122 - 1	дукан	164	Kurdul3	NA	1	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	170	Khnov2	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	171	Khnov3	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	45	Gelmets1	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	47	Gelmets3	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	48	Ikhrek1	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	83	Kidero1	NA	5	NA	NA	NA	NA	NA
